,office,node/3686157132,node/4449837691,way/1497789845,way/301859277,way/759987899,way/1125139659,node/746627029,way/298902402,way/60044139,node/13377797577,node/2061879185,node/10266409318,node/1112015371,node/2599542242,node/10792703614,way/1050768070,way/1173781965,way/1156068846,node/1092878580,node/13192600286,node/11401552485,node/2631338026,way/418665227,node/2905961116,node/2784089953,way/431072075,node/13457640691,way/471722581,node/12587586255,way/502841208,node/1511622328,node/2613719490,node/1998376334,node/11083618706,node/1998376340,node/4065359328,way/101974944,node/11794162206,way/332587893,way/667746336,node/10726315310,node/4912455161,node/6723530125,way/1163945142,way/753703519,way/283638701,node/4374935729,node/5602005239,way/1094224072,way/674299894,node/3777486881,node/622204540,way/473868951,node/3123215557,way/304004266,node/2304484464,node/1080996458,node/4769471534,node/10937770886,node/2636758535,node/1600767375,node/2606420203,node/3254987866,node/3895220847,node/11210080138,way/1131163538,node/2304484684,node/10011137809,way/326955764,node/12196594520,node/2529991306,node/2078116017,node/5586709673,node/2939048403,way/223128134,node/2951316219,way/681503955,way/568771392,node/4678874493,node/7341225608,node/12425250871,node/178821228,way/261806925,node/12144695461,node/184049470,node/10827905563,node/2651530874,way/511539213,node/4666017389,node/2621636923,node/902327015,node/363997548,node/1128664813,node/4610137789,node/6121549487,node/622204591,node/3523190952,way/170505341,node/674477959,node/26289763,node/327528975,node/614939487,node/4338377884,node/11269074158,node/5109205856,node/4077525244,node/3056287062,way/1454716354,node/3014835252,way/1139030278,node/5210751039,node/1762579478,node/1452885165,node/4769476622,node/1992854977,node/3974972557,way/997439163,node/12433858548,node/3113588327,node/4609504482,node/332074128,way/945061262,node/336262498,node/6566648095,node/627574779,node/302790436,way/585852861,node/2580708138,node/5884199085,node/3211789361,node/4921020221,node/4343081824,node/3770301444,way/1360293399,node/2182364515,way/293463784,node/10606501241,way/1360293417,node/13176973077,node/13904673940,node/4715569699,way/499614429,way/743710865,node/871073568,way/376470743,node/262353392,node/2551116095,node/2606625338,node/2134285281,node/5176377207,node/9540446866,node/4394136790,node/5830690815,way/994058707,node/3057780133,way/908382642,node/831025935,node/810206915,node/637776200,way/313495189,node/4734171440,node/299938277,node/529705675,node/6922982209,node/3876914565,way/1349747787,node/2068640057,node/1444943078,way/477207073,node/2648889791,way/1367403155,way/1330622520,node/292354225,node/8936265515,node/1312900851,way/442113937,node/470926455,way/441440085,node/7137691094,node/5799799202,node/12403420156,way/1003915685
way/1139030278,49.924,59.437,64.956,61.149,59.251,58.624,63.040,60.157,61.879,58.269,53.398,52.297,60.669,61.275,64.528,64.311,69.067,62.868,55.738,60.512,63.272,62.526,60.667,56.508,59.711,57.471,54.782,49.306,58.495,47.791,54.986,55.493,52.594,26.628,49.757,26.603,53.761,55.173,27.624,60.032,28.560,42.900,53.005,48.440,45.365,35.647,36.507,41.061,44.569,48.582,34.825,42.078,48.823,46.605,34.356,22.560,45.396,35.715,42.862,38.276,48.327,57.641,42.517,37.044,41.144,31.737,30.457,46.968,30.500,59.980,41.440,36.742,38.122,37.501,32.875,42.641,36.415,36.858,61.882,37.949,44.420,38.373,44.908,36.144,30.410,37.138,38.747,37.252,30.347,24.913,34.720,37.398,35.943,35.590,33.739,30.118,37.463,30.644,24.055,35.598,28.843,33.811,45.889,34.797,38.633,32.644,36.815,29.688,19.725,31.397,0.000,26.433,18.158,27.066,35.796,36.340,20.353,60.523,35.422,34.596,34.164,59.911,59.014,52.239,28.638,15.716,36.390,31.598,35.862,41.368,26.693,43.732,12.207,36.000,27.112,29.809,30.064,30.923,27.921,12.921,36.471,27.840,37.254,59.405,17.309,8.206,37.755,38.104,34.409,8.368,34.431,37.989,61.371,58.126,34.813,36.669,59.791,29.091,12.918,16.256,14.279,37.855,40.071,61.435,37.262,37.478,18.416,36.533,37.417,36.591,36.387,67.681,73.969,35.553,29.634,86.128,50.515,78.760,79.388,80.061,56.610,45.329,73.759
node/5210751039,22.762,54.347,41.295,37.489,35.590,34.963,37.884,34.910,36.723,33.114,29.737,26.139,34.331,30.888,36.183,39.714,44.469,34.475,32.612,30.125,38.675,34.133,32.274,31.911,35.114,32.874,26.744,23.943,33.898,22.427,30.388,30.896,24.359,20.834,21.865,20.250,29.164,30.576,22.203,35.435,18.014,17.365,28.408,23.843,20.767,14.398,11.910,16.357,19.972,23.985,10.228,16.966,24.226,24.084,9.759,19.747,21.958,11.118,18.746,13.165,25.414,33.044,17.405,11.940,16.032,7.167,5.431,21.857,7.710,35.383,15.725,12.451,14.880,14.258,7.871,24.158,11.311,12.967,37.284,14.829,19.309,15.254,16.100,10.964,5.330,13.247,20.388,13.702,5.776,6.280,11.128,14.992,12.941,12.930,10.787,6.316,15.738,8.326,6.800,13.873,4.273,12.086,26.862,13.072,16.908,10.920,15.090,7.369,10.311,9.672,27.256,0.000,12.617,3.050,14.071,14.615,8.467,36.853,13.697,12.871,11.262,36.241,35.344,28.569,4.967,12.936,13.247,9.873,12.479,20.188,4.842,22.551,16.115,13.596,5.261,6.139,6.393,7.252,7.215,16.063,13.927,5.989,14.093,35.734,14.321,20.968,14.211,14.434,10.738,25.562,10.749,14.319,37.701,34.455,12.962,12.999,36.120,14.836,23.961,27.300,25.324,14.184,16.401,37.765,15.184,15.884,21.814,16.114,16.998,18.171,19.232,44.011,50.298,21.325,27.726,62.457,26.845,55.090,55.717,56.391,32.940,31.101,50.089
node/1762579478,31.975,60.058,47.007,43.200,41.301,40.674,45.090,42.208,43.929,40.320,35.449,34.347,42.720,43.326,46.579,53.363,58.119,44.919,37.788,42.563,52.325,44.577,42.718,46.990,48.764,47.614,36.833,31.357,47.547,29.841,44.038,44.545,34.645,20.739,31.807,20.156,42.813,44.225,22.108,49.084,17.910,31.650,42.058,37.492,35.810,17.698,22.463,30.643,34.257,39.612,21.562,28.671,38.406,38.264,20.463,10.531,36.243,21.821,30.451,24.869,39.593,46.693,29.110,23.645,27.736,18.378,16.388,33.561,12.550,49.033,28.354,25.080,27.509,26.887,19.082,35.863,25.261,24.671,50.934,27.458,31.013,27.883,28.729,22.669,12.461,24.951,32.092,25.406,16.480,8.540,22.832,25.448,23.992,23.640,21.789,17.020,25.513,18.694,8.243,23.648,14.977,21.861,37.594,22.847,26.683,20.694,24.865,17.738,2.787,19.447,15.679,12.363,0.000,15.116,23.846,24.390,8.403,47.585,23.472,22.646,22.214,46.973,46.076,39.301,15.700,1.762,23.980,19.648,23.212,30.920,14.743,33.284,4.351,24.328,15.162,16.871,17.126,17.984,15.415,4.641,24.660,15.890,24.825,46.466,5.338,9.140,24.943,25.166,21.471,13.349,21.481,25.051,48.433,45.188,22.863,23.731,46.853,18.222,14.966,18.305,16.328,24.917,27.133,48.497,25.917,29.496,13.657,28.550,29.435,28.609,28.405,54.743,61.031,27.570,22.429,73.190,37.577,65.822,66.449,67.123,43.672,37.347,60.821
node/1452885165,24.119,55.704,42.653,38.846,36.947,36.320,39.242,36.267,38.080,34.471,31.094,27.496,35.689,32.245,37.541,41.071,45.827,35.833,33.969,31.483,40.033,35.491,33.632,33.269,36.472,34.231,28.102,25.300,35.255,23.785,31.746,32.253,25.716,19.505,23.222,18.922,30.521,31.933,20.875,36.792,16.686,16.760,29.765,25.200,22.125,13.070,13.267,14.922,21.329,25.342,11.585,15.938,25.583,20.465,11.116,17.673,19.257,12.475,16.723,12.136,22.187,34.401,16.377,10.904,15.004,6.599,9.311,20.828,10.832,35.961,15.300,10.603,11.983,11.361,6.460,16.502,10.275,10.719,36.281,11.809,18.281,12.234,18.768,10.005,8.452,10.998,12.608,11.113,4.696,8.639,8.581,11.258,9.803,9.450,7.599,3.703,11.324,4.229,8.450,9.458,3.126,7.671,19.750,8.658,12.493,6.505,10.675,3.272,12.014,5.258,26.729,4.432,14.320,0.000,9.656,10.200,7.940,34.475,9.283,8.457,8.025,33.862,32.965,26.191,2.589,12.410,10.251,5.458,9.723,17.809,4.343,20.173,15.588,11.217,4.762,3.761,4.015,4.874,4.874,15.537,10.332,4.303,11.714,33.356,13.795,20.442,11.833,12.055,8.360,25.036,8.370,11.940,35.323,32.077,12.463,10.620,33.742,14.337,23.435,26.774,24.797,11.806,14.022,35.386,12.806,13.506,21.287,13.726,14.610,15.783,16.844,41.632,47.920,18.937,25.338,60.079,24.466,52.711,53.339,54.012,30.561,28.714,47.710
node/4769476622,16.169,55.094,42.043,38.236,36.337,35.711,31.383,28.408,30.222,26.613,30.485,26.887,27.830,27.855,29.376,28.680,33.435,28.034,22.313,23.684,27.641,27.692,25.833,25.470,24.080,24.848,20.303,17.557,22.864,17.046,19.354,19.862,17.918,24.299,15.272,23.716,18.130,19.542,25.669,24.401,21.480,15.812,17.374,17.402,12.422,17.864,15.665,13.974,11.508,13.344,13.983,8.849,10.556,9.960,12.410,22.929,9.661,11.703,7.514,11.189,10.339,18.563,7.163,9.957,6.819,10.906,12.503,7.682,16.187,21.004,6.166,6.905,6.070,5.448,9.579,8.540,7.290,4.837,21.323,5.928,6.157,6.412,5.238,5.559,17.231,3.363,4.646,3.596,12.102,17.418,4.662,3.296,2.639,3.180,4.376,8.203,2.821,6.184,17.229,1.773,11.116,3.398,11.247,2.236,3.990,4.978,2.033,7.676,20.793,5.426,35.509,13.211,23.099,9.275,0.000,0.929,16.720,20.522,1.092,1.810,2.791,19.910,19.013,12.716,9.656,21.189,1.064,4.957,2.147,6.726,13.122,9.090,24.367,3.422,13.541,11.982,8.398,7.450,14.343,24.316,4.449,14.270,4.095,19.552,22.574,29.221,4.477,4.482,6.431,33.815,9.210,6.910,21.519,18.273,21.242,8.742,19.938,23.116,32.214,35.553,33.577,10.952,9.812,21.582,13.228,13.928,30.067,16.822,17.668,20.106,19.902,27.828,34.116,21.994,28.395,46.275,22.800,38.907,39.535,40.208,28.895,31.771,46.044
node/1992854977,16.265,52.565,39.513,35.706,33.808,33.181,31.479,28.504,30.318,26.709,27.955,24.357,27.926,27.951,29.472,28.776,33.531,28.130,22.409,23.780,27.737,27.788,25.929,25.566,24.176,24.943,20.399,17.653,22.960,17.141,19.450,19.958,18.014,25.014,15.368,24.431,18.226,19.638,26.384,31.427,22.195,12.966,17.470,17.498,12.518,18.579,16.380,11.127,11.604,13.440,14.698,8.945,10.652,10.056,13.124,23.644,9.757,12.417,7.610,8.354,10.435,17.802,7.258,10.671,6.915,11.621,13.217,7.778,16.902,20.243,6.262,7.620,6.574,5.953,10.293,8.636,8.004,5.342,20.562,6.433,6.253,6.508,5.334,6.274,17.946,3.868,4.742,3.692,12.817,18.133,5.377,3.393,3.144,3.685,5.091,8.917,2.917,6.898,17.944,2.278,11.831,4.112,10.486,2.741,3.318,5.693,2.026,8.390,21.508,6.141,36.223,13.926,23.814,9.989,1.254,0.000,17.434,19.761,2.255,3.041,3.699,19.148,18.251,11.206,11.004,21.904,2.164,5.892,3.354,5.216,13.837,7.580,25.082,4.050,14.256,12.978,9.264,8.316,15.058,25.031,5.622,14.984,3.794,18.042,23.289,29.936,4.176,4.181,7.311,34.529,10.206,7.479,20.009,16.763,21.957,9.737,18.428,23.831,32.929,36.268,34.291,10.554,9.414,20.072,14.090,14.790,30.781,17.685,18.530,20.968,20.764,26.318,32.606,22.857,29.258,44.765,22.402,37.397,38.025,38.698,28.497,32.633,45.646
node/3974972557,33.758,59.529,46.478,42.671,40.772,40.145,46.873,43.990,45.712,42.103,34.919,31.321,39.514,36.071,41.366,44.896,49.652,39.658,39.571,35.308,43.858,39.316,37.457,37.093,40.297,38.056,31.927,33.139,39.080,31.624,35.571,36.078,29.541,22.522,27.047,21.939,34.346,35.758,23.891,40.617,19.693,23.485,33.590,29.025,25.950,19.480,17.092,21.646,25.154,29.167,15.410,22.663,29.408,27.190,14.941,12.917,25.981,16.300,23.447,18.861,28.912,38.226,23.102,17.629,21.729,12.323,11.042,27.553,14.333,40.565,22.025,17.327,18.707,18.086,13.460,23.226,17.000,17.443,42.467,18.534,25.006,18.959,25.493,16.729,9.176,17.723,19.332,17.837,10.932,5.498,15.306,17.983,16.528,16.175,14.324,10.704,18.048,11.229,4.640,16.183,9.429,14.396,26.475,15.382,19.218,13.230,17.400,10.273,5.072,11.982,19.788,7.018,7.378,7.651,16.381,16.925,0.000,41.109,16.007,15.181,14.749,40.497,39.599,32.825,9.223,5.468,16.975,12.183,16.447,21.953,7.278,24.317,8.646,16.585,7.697,10.395,10.649,11.508,8.506,8.595,17.056,8.425,17.839,39.990,6.853,13.500,18.340,18.689,14.994,18.094,15.017,18.574,41.957,38.711,15.398,17.255,40.376,9.622,16.493,19.832,17.856,18.440,20.657,42.020,19.440,20.862,14.345,19.917,20.801,21.974,23.035,48.266,54.554,22.700,25.159,66.713,31.101,59.345,59.973,60.646,37.196,32.477,54.344
way/997439163,27.569,58.099,45.047,41.240,39.342,39.222,34.965,31.990,33.804,30.195,31.209,30.399,23.602,22.455,21.823,22.023,26.779,23.011,23.858,23.737,20.985,19.780,20.972,17.890,17.424,17.350,22.210,25.424,16.204,24.756,17.491,15.216,24.752,50.065,22.878,49.482,18.239,14.470,51.434,15.348,47.226,25.869,15.926,17.084,20.806,37.713,30.116,25.146,21.709,17.121,31.471,25.491,14.854,15.967,31.407,48.793,17.553,27.657,21.546,26.301,14.762,14.574,21.194,26.311,21.556,34.032,36.463,16.936,41.909,6.029,20.903,23.950,21.794,22.540,33.648,17.578,28.658,21.700,5.486,21.317,19.477,20.607,20.219,22.558,40.753,19.947,18.243,19.099,37.485,41.703,21.440,18.619,19.452,20.042,22.315,26.122,17.967,24.123,42.036,19.458,36.606,21.879,10.055,20.046,17.580,23.549,18.108,25.595,50.541,24.100,54.183,31.886,52.847,34.774,20.118,19.926,35.394,0.000,21.183,21.969,22.628,1.941,2.270,10.019,33.073,39.863,21.182,24.622,21.285,18.445,32.891,12.700,43.042,22.359,33.310,28.856,31.823,26.985,32.388,42.990,23.383,31.817,21.064,4.247,51.401,47.895,20.226,19.684,24.486,52.489,26.084,23.317,6.457,8.489,38.636,27.415,8.213,46.571,50.888,54.227,52.251,25.883,23.382,9.143,29.398,30.098,50.015,32.992,33.838,36.276,36.072,17.050,22.012,38.165,44.566,33.649,35.822,28.129,28.756,29.430,41.917,47.941,39.042
node/12433858548,15.895,54.325,41.274,37.467,35.569,34.942,31.110,28.135,29.948,26.339,29.716,26.118,27.556,27.581,29.102,32.999,37.755,27.761,22.039,23.411,31.961,27.419,25.560,25.197,28.400,26.159,20.030,17.283,27.183,16.772,23.674,24.181,17.644,23.530,14.998,22.947,22.449,23.861,24.900,28.720,20.711,15.043,21.694,17.128,12.149,17.095,14.896,13.205,11.235,14.330,13.215,9.475,11.541,10.945,11.641,24.012,10.646,10.934,8.500,10.420,11.325,19.503,8.148,9.188,7.275,11.989,13.585,8.667,17.270,21.943,7.152,6.483,6.279,5.657,10.661,9.526,8.559,5.046,22.263,6.137,7.143,6.562,6.224,5.137,16.809,4.396,5.632,4.581,13.185,16.996,4.239,4.282,3.672,3.851,3.954,8.357,3.807,6.357,16.807,2.806,10.694,2.975,12.187,1.857,4.930,4.788,3.091,7.830,20.371,4.502,35.086,12.789,22.677,8.852,1.151,1.987,16.297,21.461,0.000,0.786,1.766,20.849,19.952,13.655,8.554,20.767,1.449,3.932,1.099,7.665,12.700,10.029,23.945,2.374,13.119,10.958,7.296,6.348,14.490,23.894,3.424,13.919,3.259,20.491,22.152,28.799,4.255,5.174,5.406,33.392,8.186,5.885,22.458,19.212,20.820,7.717,20.877,22.694,31.791,35.131,33.154,9.928,8.787,22.521,12.203,12.903,29.644,15.798,16.643,19.081,18.877,28.767,35.055,20.970,27.371,47.214,21.776,39.846,40.474,41.147,27.871,30.747,45.020
node/3113588327,20.223,53.540,40.488,36.682,34.783,34.156,37.077,34.103,35.916,32.307,28.930,25.332,33.524,33.549,33.644,37.175,41.930,31.936,27.823,27.586,36.136,31.594,29.735,29.372,32.575,30.335,24.205,22.897,31.359,21.381,27.849,28.357,21.820,22.745,19.326,22.162,26.625,28.037,24.114,32.896,19.925,14.258,25.869,21.304,12.065,16.309,14.110,12.419,11.151,21.446,12.429,13.436,12.357,11.761,10.855,23.226,10.798,10.148,9.411,9.634,12.141,20.365,8.357,8.402,7.191,11.203,12.800,9.483,16.484,22.806,7.594,6.407,6.195,5.573,9.876,10.342,7.773,4.963,23.125,6.053,7.959,6.478,7.040,5.412,16.793,5.242,6.447,5.397,12.399,16.005,3.977,5.098,4.384,4.031,5.097,7.571,4.623,5.572,15.816,3.578,10.251,3.078,13.049,2.524,5.792,4.003,3.974,7.044,19.380,3.716,34.096,11.798,21.686,7.862,1.931,2.808,15.307,22.324,1.018,0.000,0.981,21.712,20.814,13.848,7.777,19.776,1.794,3.147,1.266,8.527,11.709,10.891,22.954,2.057,12.128,8.249,6.519,5.571,12.930,22.903,3.123,12.857,3.326,21.353,21.161,27.808,4.321,5.419,4.592,32.402,7.611,5.584,23.320,20.074,19.829,7.060,21.740,21.703,30.801,34.140,32.164,8.246,8.486,23.384,11.389,12.089,28.654,14.984,15.829,18.268,18.064,29.630,35.918,20.156,26.557,48.076,21.475,40.709,41.336,42.010,27.570,29.933,44.719
node/4609504482,20.108,53.425,40.374,36.567,34.668,34.041,36.963,33.988,35.801,32.192,28.815,25.217,33.410,33.434,33.530,37.060,41.816,31.822,27.708,27.472,36.022,31.480,29.621,29.258,32.461,30.220,24.091,22.782,31.244,21.267,27.735,28.242,21.705,22.630,19.212,22.047,26.510,27.922,24.000,32.781,19.811,14.143,25.755,21.189,12.382,16.195,13.996,12.305,11.469,21.331,12.314,13.321,12.733,12.325,10.741,23.112,11.116,10.034,9.360,9.520,12.517,20.741,8.675,8.287,7.508,11.088,12.685,9.859,16.369,23.182,7.543,6.018,6.512,5.891,9.761,10.718,7.658,5.248,23.501,6.339,8.335,6.764,7.416,5.022,16.678,5.528,6.824,5.643,11.763,14.907,3.588,5.474,4.333,3.980,3.667,7.456,4.999,5.457,15.702,3.988,10.260,2.688,13.425,3.187,6.168,3.888,4.606,6.929,19.266,3.602,33.981,11.684,21.572,8.428,2.959,3.503,15.192,22.401,1.930,0.912,0.000,21.789,20.891,14.117,6.727,19.661,2.706,2.554,2.036,8.904,11.595,11.267,22.840,2.349,12.014,7.199,5.468,4.521,12.934,22.788,3.357,12.363,3.618,21.730,21.046,27.693,4.614,5.689,3.612,32.287,6.630,7.502,23.696,20.451,19.182,6.079,22.116,21.056,30.686,34.025,32.049,7.265,9.585,23.760,10.409,11.109,28.539,14.003,14.849,17.287,17.083,30.006,36.294,19.175,25.577,48.453,22.573,41.085,41.712,42.386,28.668,28.952,45.817
node/332074128,24.600,59.416,46.364,42.558,40.659,40.539,36.282,33.307,35.121,31.512,32.527,31.716,24.919,23.772,23.140,23.340,28.096,24.328,25.175,25.055,22.302,21.097,22.289,19.207,18.741,18.667,23.527,26.506,17.521,25.838,18.808,16.533,21.432,44.263,23.960,43.680,19.556,15.787,45.633,16.665,41.444,26.951,17.243,18.166,21.889,38.795,31.198,26.228,22.791,18.203,32.553,26.573,15.937,17.049,32.490,49.875,18.635,28.739,22.628,27.383,15.844,15.656,22.276,27.394,22.638,35.115,37.545,18.019,42.991,7.346,21.985,25.032,22.876,23.622,34.730,18.660,29.740,22.782,6.803,22.399,20.559,21.689,21.302,23.641,41.835,21.029,19.325,20.181,38.568,42.785,22.523,19.701,20.534,21.125,23.397,27.204,19.050,25.205,43.119,20.541,37.688,22.961,11.138,21.129,18.662,24.632,19.190,26.677,51.623,25.183,55.265,32.968,53.929,35.856,21.200,21.008,36.476,1.932,22.265,23.052,23.710,0.000,1.190,11.101,34.155,40.946,22.264,25.704,22.367,19.527,33.973,13.782,44.124,23.441,34.392,29.938,32.906,28.068,33.470,44.073,24.465,32.899,22.146,3.368,52.483,48.978,21.308,20.767,25.568,53.572,27.166,24.399,5.932,7.964,39.719,28.498,7.687,47.654,51.971,55.310,53.334,26.965,24.464,8.617,30.480,31.180,51.098,34.075,34.920,37.358,37.154,16.524,21.486,39.247,45.648,33.645,36.905,27.603,28.230,28.904,43.000,49.024,38.516
way/945061262,22.764,59.636,46.585,42.778,40.879,40.760,36.502,33.528,35.341,31.732,32.747,31.937,25.139,23.993,23.361,23.561,28.317,24.549,25.395,25.275,22.522,21.318,22.509,19.428,18.961,18.888,23.748,24.669,17.742,24.002,19.029,16.754,19.596,42.427,22.124,41.844,19.776,16.008,43.796,16.886,39.607,25.115,17.464,16.329,20.052,36.959,29.362,24.392,20.955,16.367,30.716,24.737,14.100,15.213,30.653,48.038,16.798,26.903,20.792,25.547,14.008,13.819,20.440,25.557,20.802,33.278,35.709,16.182,41.155,7.567,20.149,23.195,21.040,21.785,32.894,16.824,27.903,20.946,7.024,20.563,18.722,19.853,19.465,21.804,39.999,19.193,17.489,18.345,36.731,40.949,20.686,17.865,18.697,19.288,21.561,25.368,17.213,23.368,41.282,18.704,35.852,21.125,9.301,19.292,16.826,22.795,17.354,24.841,49.787,23.346,53.429,31.131,52.093,34.020,19.364,19.172,34.640,2.153,20.428,21.215,21.873,1.031,0.000,9.265,32.319,39.109,20.428,23.867,20.530,17.690,32.137,9.643,42.288,21.605,32.556,28.102,31.069,26.231,31.634,42.236,22.629,31.063,20.310,2.770,50.647,47.141,19.471,18.930,23.732,51.735,25.330,22.563,6.152,8.184,37.882,26.661,7.907,45.817,50.134,53.473,51.497,25.129,22.628,8.838,28.644,29.344,49.261,32.238,33.084,35.522,35.318,16.744,21.707,37.411,43.812,33.865,35.068,27.823,28.451,29.124,41.163,47.187,38.737
node/336262498,23.088,60.905,47.854,44.047,42.148,41.521,38.819,35.845,37.658,34.049,36.295,32.697,30.163,29.016,28.385,29.095,33.850,29.573,30.801,27.465,28.056,26.342,25.269,24.452,24.495,25.262,22.575,24.994,23.279,24.327,19.769,20.277,19.921,35.526,22.449,34.944,18.545,19.957,36.896,22.233,32.707,20.684,17.789,16.654,20.377,29.091,24.055,18.846,13.953,12.910,31.041,16.651,10.643,11.756,23.649,33.233,13.342,21.427,15.316,20.072,10.551,10.363,14.965,20.082,15.118,21.209,33.317,14.646,26.491,11.783,14.465,17.512,15.356,16.102,19.882,15.745,22.428,14.770,12.102,15.221,13.247,14.510,13.781,15.628,32.458,12.610,11.805,11.793,29.381,32.525,14.510,11.494,12.522,13.113,15.385,19.045,10.697,21.174,33.308,12.163,27.878,14.330,4.168,12.626,10.310,19.605,10.494,18.518,37.218,16.268,52.125,29.827,39.524,26.046,12.286,11.604,33.336,10.296,13.350,13.903,14.361,9.684,8.787,0.000,24.345,37.805,12.996,15.893,12.556,9.716,24.163,3.972,40.984,13.631,24.582,20.128,23.095,18.257,23.660,40.932,14.655,23.089,12.336,10.830,42.673,45.837,11.497,10.956,15.758,50.431,17.356,14.589,12.797,9.551,29.908,18.687,11.216,37.843,48.830,52.169,50.193,17.155,14.653,12.860,20.670,21.370,41.287,24.264,25.110,27.548,27.344,19.106,25.394,29.437,35.838,37.553,27.094,30.185,30.813,31.486,33.189,39.213,41.099
node/6566648095,24.363,55.947,42.896,39.089,37.190,36.563,39.485,36.510,38.324,34.715,31.337,27.740,35.932,32.489,37.784,41.314,46.070,36.076,34.213,31.726,40.276,35.734,33.875,33.512,36.715,34.474,28.345,25.544,35.498,24.028,31.989,32.496,25.960,22.434,23.466,21.851,30.764,32.176,23.803,37.035,19.614,15.692,30.009,25.443,22.368,15.999,13.510,13.854,17.214,25.585,11.829,14.870,25.826,19.397,11.360,21.347,18.189,12.718,15.655,11.068,21.119,34.644,15.309,9.836,13.936,8.315,9.500,19.760,11.021,34.201,14.232,9.535,10.915,10.293,8.175,15.434,9.207,9.651,34.520,10.741,17.213,11.166,17.701,8.937,8.641,9.930,11.540,10.045,5.564,8.709,7.513,10.190,8.735,8.383,6.531,3.912,10.256,4.299,9.491,8.390,4.061,6.603,18.682,7.590,11.425,5.437,9.607,3.342,13.402,4.190,28.308,6.011,15.707,2.229,8.588,9.132,9.519,32.714,8.215,7.388,6.957,32.102,31.205,24.430,0.000,13.988,9.183,4.391,8.655,16.048,5.922,18.412,17.167,9.457,6.341,1.983,2.254,3.113,5.444,17.116,9.264,4.872,9.954,31.595,15.373,22.020,10.072,10.295,6.599,26.614,6.609,10.180,33.562,30.316,11.692,8.860,31.981,13.566,25.013,28.352,26.376,10.045,12.262,33.626,11.045,11.745,22.866,13.327,14.211,15.384,16.445,39.872,46.160,18.538,24.939,58.318,22.706,50.950,51.578,52.251,28.801,28.315,45.950
node/627574779,33.062,61.145,48.094,44.287,42.388,41.761,46.177,43.294,45.016,41.407,36.535,35.434,43.807,44.412,47.666,54.450,59.206,46.006,38.875,43.650,53.412,45.664,43.805,48.077,49.851,48.701,37.920,32.444,48.634,30.928,45.125,45.632,35.732,21.826,32.894,21.243,43.900,45.312,23.195,50.171,18.997,30.331,43.145,38.579,36.897,18.785,23.549,28.492,32.000,40.699,22.649,29.509,39.492,39.351,21.787,13.916,32.827,23.146,30.293,25.707,40.680,47.780,29.948,24.475,28.575,19.465,17.475,34.399,13.637,50.119,28.871,26.167,25.553,24.932,20.169,30.072,23.846,24.289,52.021,25.380,31.852,25.804,32.339,23.575,13.548,24.569,26.178,24.683,17.778,9.627,22.151,24.829,23.373,23.021,21.170,17.549,24.894,18.075,9.329,23.029,16.274,21.242,33.321,22.228,26.064,20.076,24.246,17.119,3.874,18.828,14.632,13.450,1.847,14.497,23.227,23.771,7.784,47.955,22.853,22.027,21.595,47.343,46.445,39.670,16.069,0.000,23.821,19.029,23.293,28.799,14.124,31.163,3.304,23.431,14.543,17.241,17.495,18.354,15.352,3.594,23.902,15.271,24.685,46.836,4.719,8.092,25.186,25.535,21.840,12.302,21.863,25.420,48.803,45.557,22.244,24.100,47.222,15.266,11.501,14.840,12.864,25.286,27.502,48.866,26.324,26.540,13.038,25.595,26.479,25.653,25.449,55.112,61.400,24.614,21.810,73.559,37.946,66.191,66.819,67.492,44.041,34.391,61.190
node/302790436,16.864,55.207,42.155,38.349,36.450,35.823,32.078,29.103,30.916,27.307,30.597,26.999,28.525,28.549,30.070,33.967,38.723,28.729,23.008,24.379,32.929,28.387,26.528,26.165,29.368,27.128,20.998,18.252,28.151,23.048,24.642,25.149,18.613,24.412,15.967,23.829,23.417,24.829,25.781,33.066,21.592,15.925,22.662,18.096,13.117,17.976,15.777,14.086,12.203,14.910,14.096,10.444,12.122,11.526,12.522,24.893,11.227,11.815,9.080,11.301,11.905,19.536,8.729,10.069,8.243,12.870,14.467,9.248,18.151,22.616,7.732,7.659,7.247,6.625,11.543,10.106,9.440,6.015,22.935,7.106,7.723,7.530,6.804,6.313,18.460,4.929,6.212,5.162,14.066,16.842,5.416,4.862,4.205,4.820,5.130,9.238,4.387,7.238,17.483,3.339,12.195,4.152,12.220,3.033,5.556,5.670,3.599,8.711,21.047,5.383,35.763,13.465,23.353,10.362,1.566,2.350,16.974,21.129,1.176,1.749,2.648,20.517,19.620,12.845,8.662,21.443,0.000,4.489,1.152,6.950,13.376,9.314,24.621,2.427,13.795,11.004,7.403,6.455,14.536,24.570,3.470,13.965,2.594,19.776,22.828,29.475,4.412,4.417,5.513,34.069,8.232,5.931,21.743,18.497,20.784,7.763,20.162,22.658,32.468,35.807,33.831,9.974,8.833,21.806,12.311,13.011,30.320,15.905,16.750,19.189,18.985,28.053,34.340,21.077,27.478,46.499,21.822,39.131,39.759,40.432,27.917,30.854,45.066
